Comment,Time Stamp (sec),Temperature (K),Magnetic Field (Oe),Moment (emu),M. Std. Err. (emu),Transport Action,Averaging Time (sec),Frequency (Hz),Peak Amplitude (mm),Center Position (mm),Coil Signal' (mV),Coil Signal" (mV),Range (mV),M. Quad. Signal (emu),M. Raw' (emu),M. Raw" (emu),Min. Temperature (K),Max. Temperature (K),Min. Field (Oe),Max. Field (Oe),Mass (grams),Motor Lag (deg),Pressure (Torr),VSM Status (code),Motor Status (code),Measure Status (code),Measure Count,System Temp. (K),Temp. Status (code),Field Status (code),Chamber Status (code),Motor Current (amps),Motor Heatsink Temp. (C),Map 01,Map 02,Map 03,Map 04,Map 05,Map 06,Map 07,Map 08,Map 09,Map 10,Map 11,Map 12,Map 13,Map 14,Map 15,Map 16
,3792696839.9395,65.187442779541,25.0444192886353,2.86215715382675E-6,4.36418576221764E-7,1,20.0100484152476,40.0298881530762,1.99706001953422,15.7200004905462,1.66834105080336E-5,-1.31489666995522E-6,0.25,-8.61352238430078E-7,2.86022340946613E-6,-7.5152401797464E-7,65.1944198608398,65.1944198608398,25.0420951843262,25.0467433929443,58.58540240191,20.1336989280186,9.89999989542412E-6,0,0,0,801,64.8685760498047,1,4,14,2.21420288085938,55.2297172546387,,,,,,,,,,,,,,,,
,3792698500.8545,66.1829643249512,24.9979476928711,1.43442765329656E-6,3.4694701749814E-7,1,20.0100484152476,40.0298881530762,1.99722202740405,15.7200004905462,6.7025833948631E-6,7.04250463477022E-6,0.25,9.75544865411843E-7,1.38625294696749E-6,1.01463497040239E-6,66.1901779174805,66.1901779174805,24.9956245422363,25.0002708435059,58.2539919097562,20.1405330298393,9.89999989542412E-6,0,0,0,801,65.8850479125977,1,4,14,2.21282958984375,54.7409591674805,,,,,,,,,,,,,,,,
,3792700221.728,67.1817283630371,25.0118894577026,-1.48718296644045E-6,3.24549326587975E-6,1,20.0100484152476,40.0298881530762,1.9972330412753,15.7200004905462,-5.21320864458989E-6,-1.54177032105158E-5,0.25,-2.49137432730695E-6,-1.38970036403783E-6,-2.51771966821611E-6,67.1890335083008,67.1890335083008,25.0095672607422,25.0142116546631,58.3782708443139,20.1414243227904,9.89999989542412E-6,0,0,0,801,66.8910980224609,1,4,14,2.21115112304687,54.7409591674805,,,,,,,,,,,,,,,,
,3792702002.693,68.1856918334961,25.0188598632813,-5.81905807541794E-7,6.83301224357406E-7,1,20.0100484152476,40.0298881530762,1.99742225838538,15.7200004905462,-2.44147702584534E-6,-4.19457442051097E-6,0.25,-6.39292701030099E-7,-5.55957678663368E-7,-6.52853656835059E-7,68.1931686401367,68.1931686401367,25.0142116546631,25.0235080718994,58.5674249459677,20.1466690281828,9.89999989542412E-6,0,0,0,801,67.8980331420898,1,4,14,2.21145629882813,55.2297172546387,,,,,,,,,,,,,,,,
,3792703803.631,69.1807556152344,24.9328870773315,-6.19761501331257E-7,4.86510242127758E-6,1,20.0100484152476,40.0298881530762,1.99753199189527,15.7200004905462,-2.29930656516804E-6,-5.90301367509606E-6,0.25,-9.41857189229239E-7,-5.84737851815846E-7,-9.54321687137395E-7,69.1880950927734,69.1880950927734,24.9259166717529,24.9398574829102,58.7550157905831,20.1511378565676,9.89999989542412E-6,0,0,0,801,68.9128341674805,1,4,14,2.20962524414062,55.2297172546387,,,,,,,,,,,,,,,,
,3792705624.5575,70.1875305175781,24.9491510391235,1.11923512465757E-7,8.29435653177962E-8,1,20.0100484152476,40.0298881530762,1.99743235968409,15.7200004905462,9.58442217830198E-7,-1.47954473997885E-6,0.25,-2.92881035609132E-7,1.20293889848821E-7,-2.87294309946052E-7,70.1956634521484,70.1956634521484,24.9398574829102,24.9584445953369,58.4822274373716,20.1559056141911,9.89999989542412E-6,0,0,0,801,69.914192199707,1,4,14,2.19772338867187,55.2297172546387,,,,,,,,,,,,,,,,
,3792707385.5525,71.1940498352051,25.1141300201416,-9.41764749156821E-7,3.18658545191662E-7,1,20.0100484152476,40.0298881530762,1.99755993025523,15.7200004905462,-4.6519003611716E-6,-3.60536840201127E-6,0.25,-4.55236505679203E-7,-9.21783260669349E-7,-4.811087503931E-7,71.2024536132813,71.2024536132813,25.0653343200684,25.1629257202148,58.3384077898331,20.1600788882108,9.89999989542412E-6,0,0,0,801,70.9009857177734,1,4,14,2.19940185546875,56.2072334289551,,,,,,,,,,,,,,,,
,3792709106.378,72.1814193725586,24.9677410125732,-1.6626270862558E-6,1.71405085989959E-7,1,20.0100484152476,40.0298881530762,1.99758682033038,15.7200004905462,-1.00763759256831E-5,2.40670747598784E-6,0.25,7.88433018589205E-7,-1.67653934794936E-6,7.34152966899147E-7,72.1895599365234,72.1895599365234,24.9677410125732,24.9677410125732,58.26024493791,20.1639353326827,9.89999989542412E-6,0,0,0,801,71.9104843139648,1,4,14,2.2125244140625,55.2297172546387,,,,,,,,,,,,,,,,
,3792710767.232,73.181037902832,25.0839223861694,-6.70819475062157E-7,2.66967909327853E-7,1,20.0100484152476,40.0298881530762,1.99755483763433,15.7200004905462,-3.53565974636317E-6,-1.54808165074995E-6,0.25,-1.39517927059924E-7,-6.6324691629238E-7,-1.58384922081215E-7,73.1894149780273,73.1894149780273,25.0792751312256,25.0885696411133,58.1265864611215,20.1660297315433,9.89999989542412E-6,0,0,0,801,72.9135665893555,1,4,14,2.21450805664062,54.7409591674805,,,,,,,,,,,,,,,,
,3792712348.1345,74.1781349182129,25.0862464904785,-2.14306498380799E-6,4.16196012286705E-7,1,20.0100484152476,40.0298881530762,1.9976058189243,15.7200004905462,-9.79097335585844E-6,-1.21520748226466E-5,0.25,-1.75305349181921E-6,-2.08304520278609E-6,-1.80605786079233E-6,74.186164855957,74.186164855957,25.0792751312256,25.0932178497314,58.4196971558331,20.1739671427751,9.89999989542412E-6,0,0,0,801,73.9229125976563,1,4,14,2.22198486328125,55.2297172546387,,,,,,,,,,,,,,,,
,3792713948.918,75.1687469482422,25.063009262085,-7.15772889986574E-7,2.05666237148656E-7,1,20.0100484152476,40.0298881530762,1.99760991077504,15.7200004905462,-4.07572835298471E-6,-2.29845003470616E-7,0.25,1.08150492435739E-7,-7.15826207927419E-7,8.77349437323628E-8,75.177490234375,75.177490234375,25.0513916015625,25.0746269226074,58.517400720737,20.1720954187825,9.89999989542412E-6,0,0,0,801,74.8937911987305,1,4,14,2.2149658203125,55.2297172546387,,,,,,,,,,,,,,,,
,3792715449.769,76.1717834472656,25.0955400466919,-8.52584112656393E-7,5.39901471213514E-7,1,20.0100484152476,40.0298881530762,1.99772089053576,15.7200004905462,-3.77003039298567E-6,-5.4841534346495E-6,0.25,-8.15070765620132E-7,-8.27254457144964E-7,-8.35336043386737E-7,76.1807556152344,76.1807556152344,25.0932178497314,25.0978622436523,58.8472479558524,20.1797864338065,9.89999989542412E-6,0,0,0,801,75.9097061157227,1,4,14,2.21267700195313,54.7409591674805,,,,,,,,,,,,,,,,
,3792716970.5515,77.1646423339844,25.0467433929443,9.12647598695268E-8,6.72488483892461E-8,1,20.0100484152476,40.0298881530762,1.99777232715636,15.7200004905462,1.10861976680844E-6,-2.80102353987948E-6,0.25,-5.25803500178842E-7,1.04982428177101E-7,-5.2169183265084E-7,77.1740798950195,77.1740798950195,25.0420951843262,25.0513916015625,58.7620504472562,20.1841070540085,9.89999989542412E-6,0,0,0,801,76.8664627075195,1,4,14,2.2125244140625,54.7409591674805,,,,,,,,,,,,,,,,
,3792718491.4015,78.1904525756836,25.0397729873657,-6.25227011342172E-7,1.35657394969541E-7,1,20.0100484152476,40.0298881530762,1.9978988954849,15.7200004905462,-4.25006441149972E-6,3.10701891212065E-6,0.25,6.91442009206611E-7,-6.41499356821516E-7,6.73264884546738E-7,78.2018966674805,78.2018966674805,25.0328025817871,25.0467433929443,58.3243384764869,20.1859452306151,9.89999989542412E-6,0,0,0,801,77.7925643920898,1,4,14,2.21450805664062,55.2297172546387,,,,,,,,,,,,,,,,
,3792719912.0355,79.1542663574219,25.0537147521973,-5.12166936706727E-7,3.0315907678112E-7,1,20.0100484152476,40.0298881530762,1.99788653699846,15.7200004905462,-2.61329995929834E-6,-1.6518741387396E-6,0.25,-1.92713482681993E-7,-5.06047171973882E-7,-2.05297365202984E-7,79.1638336181641,79.1638336181641,25.0513916015625,25.056037902832,58.3384077898331,20.1917669444975,9.89999989542412E-6,0,0,0,801,78.8809280395508,1,4,14,2.20016479492187,55.2297172546387,,,,,,,,,,,,,,,,
,3792721352.838,80.156982421875,25.0281553268433,-9.16824935483724E-7,2.87439816581511E-7,1,20.0100484152476,40.0298881530762,1.99792674924425,15.7200004905462,-4.70957042941786E-6,-2.81945628969398E-6,0.25,-3.20412773940696E-7,-9.07024228785082E-7,-3.42595021436656E-7,80.1686401367187,80.1686401367187,25.0188598632813,25.0374507904053,58.4087543565639,20.1947340334825,9.89999989542412E-6,0,0,0,801,79.8121566772461,1,4,14,2.21237182617187,55.2297172546387,,,,,,,,,,,,,,,,
